FC,canonical_smiles
0.477016694,CN1[C@@H]2CC[C@@H](CC(=O)N3CCc4ccccc4C3)O[C@@H]2COc2ccc(NS(=O)(=O)c3cccc(F)c3)cc2C1=O
-0.100313418,CN1[C@H]2Cn3c(ccc(-c4ccc(F)cc4)c3=O)[C@@H]1[C@@H]([C@H]2CO)C(=O)NC1CCC1
0.124355727,Cc1ccc(/C=C(C#N)/c2nc3ccc(C)cc3[nH]2)o1
-0.065983349,O=C(Cn1sc2ccccc2c1=O)Nc1ccccc1
0.096679314,COc1ccc2nccc([C@H](O)[C@@H]3C[C@@H]4CCN3C[C@@H]4C=C)c2c1
-0.047292889,NC1(CCC1)c1ccc(cc1)-c1nc2ccn3c(n[nH]c3=O)c2cc1-c1ccccc1
0.236331694,OC[C@H]1Nc2ccc(cc2[C@H]2[C@@H]1CCN2C(=O)c1cccnc1)C1=CCCCC1
-0.333565063,CCCCCCCCCCCCCCCCCCc1ccc(cc1)C(=O)/C=C/C(=O)O
-0.016842993,OC(=O)c1cc(O)c2ccc(Cl)cc2n1
-0.049643443,COc1cc2ncn(-c3cc(OCc4ccccc4C(F)(F)F)c(s3)C(N)=O)c2cc1OC
0.019579038,Cc1cccc(n1)C#Cc1ccccc1
-0.00571945,CCCC[C@@H](C)/C=C(C)/C=C(C)/C(=O)NC1=C[C@@](O)(C=CC=CC=CC(=O)NC2C(=O)CCC2=O)[C@@H]3O[C@@H]3C1=O
0.174926936,O=C(NCCOc1ccccc1c2ccccc2)c3ccco3
0.067903974,Nc1cccc2C(=O)N(Cc12)C1CCC(=O)NC1=O
0.048562963,Cc1ccc(cc1)S(=O)(=O)NC(=O)NN1CCCCCC1
-0.076533504,Cc1ccc(C=NNC(=O)c2ccccc2Oc2ccccc2)o1
-0.092005929,CC[C@H](C)[C@H](NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CCNC(C)=O)C(=O)N[C@]1(C)CCCC=C/CCC[C@@](C)(NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CS)NC(=O)[C@H](CC(C)C)NC1=O)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CO)C(=O)N[C@@H]([C@@H](C)O)C(N)=O
0.060748878,NC12CC3CC(CC(C3)C1)C2
-0.13656496,OC(=O)Cn1c(cc2ccccc12)C(=O)Nc1nc(cs1)-c1ccccc1Cl
0.033163184,COc1cc2c(cc1O)occ(-c1ccc(O)cc1)c2=O
0.017498676,C(Nc1ncnc2ccc(cc12)-c1ccc2OCOc2c1)C1CCCC1
-0.016095359,Nc1nc(F)nc2n(cnc12)[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O
0.018289112,CN1CCN(CC1)C(=O)C[C@H]1CC[C@H]2[C@@H](COC[C@@H](O)CN2C(=O)c2ccccc2F)O1
-0.285477664,CN(C)C(=O)n1nnnc1Cc1ccc(cc1)-c1ccccc1
-0.042769328,COc1ccc(CN(C)C[C@H]2OCCCC[C@H](C)Oc3ccc(NC(=O)Nc4ccc(cc4)C(F)(F)F)cc3C(=O)N(C[C@H]2C)[C@H](C)CO)cc1
0.013007207,CCOc1cc(cc(Cl)c1OCC(=O)OC)C=C1C(=O)N(N=C/1C)c1ccccc1
0.133399681,CC1CNCCN1S(=O)(=O)c2cccc3cnccc23
0.215592681,CCCNC(=O)N[C@H]1CC[C@@H](CCn2cc(nn2)-c2cccc(F)c2)O[C@@H]1CO
-0.005305843,C[C@H](CO)N1C[C@H](C)[C@H](CN(C)Cc2ccc3OCCOc3c2)OCc4cn(CCCC1=O)nn4
0.571684887,COC(=O)[C@H]1[C@H](CO)[C@H]2Cn3c(ccc(-c4cccc(OC)c4)c3=O)[C@H]2N1Cc1nccs1
-0.046265342,CN1CC[C@H](C[C@@H]1c1nc2ccccc2[nH]1)NC(=O)Nc1ccc(cc1)C#N
-0.029093632,O[C@H]1COC[C@@H]2O[C@H](CC(=O)NCCc3ccncc3)CC[C@H]2N(C1)C(=O)Nc1ccc(Cl)cc1
0.314773911,CN1[C@@H]2CC[C@H](CC(=O)Nc3cn(C)nc3C)O[C@@H]2COc2ccc(NC(=O)C3CCOCC3)cc2C1=O
-0.07814369,O=C(N(C(=O)c1ccccc1)c2ncnc3Oc4ccc5ccccc5c4C(c6ccccc6)c23)c7ccccc7
0.051104574,CO[C@@H]1CN(C)C(=O)c2cc(NC(C)=O)ccc2OC[C@@H](C)N(Cc2ccc(F)cc2)C[C@H]1C
-0.083174984,C[N@@+]1(CC2CC2)CC[C@@]23[C@H]4Oc5c2c(C[C@@H]1[C@@]3(O)CCC4=O)ccc5O
0.114291984,C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)Cc2ccncc2)OCCCC[C@H](C)Oc3ccc(NC(=O)Nc4ccccc4)cc3C1=O
0.120991828,CN1[C@H]2C[C@@H](C[C@@H]1[C@H]1O[C@@H]21)OC(=O)[C@H](CO)c1ccccc1
-0.141811183,OC[C@H]1O[C@H](C[C@@H]2[C@H]1Oc1ccc(NC(=O)CC3CC3)cc21)CC(=O)NCc1ccc2OCOc2c1
0.071709248,C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)C2CC2)Oc3cc(ccc3S1(=O)=O)C4=CCCC4
-0.168445119,O=C(Nc1ccc2ccccc2c1)C1CC2CCC1C2
0.169129041,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C/2C(=O)Nc3ccc(Cl)cc23)c1C
-0.058918992,C[C@H](C=C[C@@H](O)C1CC1)[C@H]1CC[C@@H]2[C@]1(C)CCCC2=C/C=C1/C[C@@H](O)C[C@H](O)C1=C
0.006398597,Cc1ncc(n1C)[N+]([O-])=O
-0.149511337,ON=C1/C(Nc2ccccc12)=C1/C(=O)Nc2cc(Br)ccc12
-0.02866777,CSCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC[C@@H](NC[C@@H](N)CS)C(C)C)C(=O)O
0.07003707,COc1ccc(NC(=O)Nc2ccc3O[C@@H]4[C@@H](C[C@H](CC(=O)NCc5ccc6OCOc6c5)O[C@H]4CO)c3c2)cc1
-0.103163275,C[C@H](CO)N1C[C@H](C)[C@H](CN(C)Cc2ccccc2)OCCCC[C@H](C)Oc3ccc(NC(=O)c4ccncc4)cc3C1=O
-0.159894688,CCOc1ccc(CCNC(=O)c2ccc(Oc3ccccc3)cc2)cc1OCC
0.165884838,COCCNC(=O)C[C@H]1CC[C@@H]2[C@H](COC[C@H](O)CN2C(=O)c2cc(Cl)cc(Cl)c2)O1
0.50851422,CN1[C@@H]2CC[C@H](CC(=O)NCc3ccccc3F)O[C@H]2COc2ccc(NC(=O)C3CCCCC3)cc2C1=O
0.023650087,CC(=O)CCCCn1c(=O)n(C)c2ncn(C)c2c1=O
-0.008799247,CC(C)(C)NCC(O)COc1cccc2[nH]c(O)nc12
-0.026877785,CCNC(=O)c1noc(c1-c1ccc(CN2CCOCC2)cc1)-c1cc(C(C)C)c(O)cc1O
0.007612175,C1CCC(CC1)n1cnc2c(Nc3ccc(cc3)N3CCOCC3)nc(Oc3cccc4ccccc34)nc12
-0.088410478,CCC(=O)N1CC2(C1)[C@H]([C@@H](CO)N2S(C)(=O)=O)c1ccc(cc1)-c1cccc(C)c1
-0.062201575,Nc1nc(OCc2ccccc2)c2[nH]cnc2n1
0.142281489,OC(=O)COc1ccc(C(=O)c2cccs2)c(Cl)c1Cl
0.044266519,CC(=O)C(C#N)C(=O)Nc1cc(Br)ccc1Br
-0.072076678,COCC(=O)N1C[C@@H](C)[C@@H](CN(C)C(=O)c2ccc(NS(C)(=O)=O)cc2OC[C@@H]1C)OC
-0.02082776,CCCCC1(Cc2cc(OCCCC(O)=O)c(Cl)c(Cl)c2C1=O)C1CCCC1
0.293993412,COc1ccc2c3c([nH]c2c1)[C@@H](CO)N(CC1CC1)C[C@]31CCN(CC1)C(=O)Nc1cccc(F)c1
-0.011389148,CC(=O)[C@H]1CCC2C3CC=C4C[C@@H](O)CC[C@]4(C)C3CC[C@]12C
-0.123649692,Cc1cccc(n1)-c1[nH]c(nc1-c1ccc2nccnc2c1)C(C)(C)C
-0.002469141,Fc1ccc2nc(SCC(=O)Nc3ccc4CCCc4c3)n(-c3ccccc3)c(=O)c2c1
0.190841986,FC(F)(F)c1ccccc1NC(=O)Cn2cc(C(=O)c3ccco3)c4ccccc24
0.025983747,CN(C)CC(=O)Nc1ccc2[nH]c(=O)c3ccccc3c2c1
0.016184294,Cc1nnc2ccc(nn12)-c1cccc(c1)C(F)(F)F
-0.017226811,CS(=O)(=O)c1ccc(cc1)[C@@H](CC1CCCC1)C(=O)Nc1nccs1
-0.002847768,CCNC(=O)C1OC(C(O)C1O)n2cnc3c(N)nc(NCCc4ccc(CCC(=O)O)cc4)nc23
0.099316329,CC(C)CCCCCCCCC=CC(=O)N[C@H]1[C@H](O[C@@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]2NC(C)=O)O[C@H](C[C@@H](O)[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H]1O
0.377985747,CC(=O)N1[C@H](CO)[C@@H]2[C@H]1CN(c1ccccc21)S(=O)(=O)c1ccc(F)cc1
0.050069842,CC(C=Cc1cccc(Oc2ccc(F)cc2)c1)N(O)C(=O)N
0.195787863,COC(=O)C1=C(C)NC(C)=C([C@H]1c1ccccc1C(F)(F)F)[N+]([O-])=O
-0.117960516,COc1ccc(NC(=O)N(C)C[C@@H]2OCc3ccccc3-c3ccccc3C(=O)N(C[C@@H]2C)[C@@H](C)CO)cc1
0.023824092,Brc1ccc(OCc2ccccc2Br)c(/C=C3/SC(=S)NC3=O)c1
0.031770142,COc1ccc(cc1OC)C(=O)N1CCCc2cc(ccc12)C1=NNC(=O)SC1C
-0.124270163,CC1CCN=C(N)S1
-0.022858661,COc1cccc(OC)c1-c1ccc(C[C@H](NC(=O)c2c(Cl)cccc2Cl)C(O)=O)cc1
0.014327864,Clc1ccc2N=C3NC(=O)CN3Cc2c1Cl
0.145493911,CC12CC3CC(C)(C1)CC(N)(C3)C2
0.062250852,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccc(Cl)c(Cl)c2)OCCCC[C@@H](C)Oc3ccc(NC(=O)Cc4ccccc4)cc3C1=O
-0.184321712,Cc1nn(CCCC(=O)O)c(C)c1[N+](=O)[O-]
-0.006141766,Cc1ccc(F)c(NC(=O)Nc2ccc(cc2)-c2cccc3[nH]nc(N)c23)c1
0.023040367,CC(C)(C)S(=O)(=O)C(=Cc1cccn1S(=O)(=O)c1ccccc1)C#N
0.031969021,OC[C@@H]1O[C@@H](CCn2cc(nn2)-c2ccccc2F)CC[C@@H]1NC(=O)c1ccc2OCOc2c1
-0.122419027,CC(Nc1ncc(Cl)c(Nc2cc(C)[nH]n2)n1)c1ncc(F)cn1
-0.000395374,O=C(CCCCCCCn1cc(nn1)-c1cccnc1)Nc1ccccc1-c1ccccc1
0.228205361,CN1[C@@H]2CC[C@@H](CC(=O)NCC3CCCCC3)O[C@H]2COc2ccc(NC(=O)C3CCOCC3)cc2C1=O
0.001454766,CN(C)Cc1ccc(cc1)-c1nc2cccc3C(=O)NCCn1c23
-0.131840094,Nc1ccccc1NC(=O)c1ccc(CNc2nccc(n2)-c2cccnc2)cc1
-0.002647759,Fc1ccc(CC2CCN(CC2)c2ncnc3sccc23)cc1
-0.040170051,OB(O)c1ccc(cc1)C(=O)/C=C/c2ccc(I)cc2
-0.063004692,C[C@]12C=CC3=C4CCC(=O)C=C4CCC3C1CC[C@@]2(O)CC=C
-0.000521997,CCCn1c(=O)n(-c2ccc(Cl)cc2)c2[nH]cnc2c1=O
0.029758339,Oc1cc(O)cc(c1)C=Cc1ccc(O)c(O)c1
0.057808201,C[C@@H](NC(=O)C[C@@H]1CC[C@H](NC(=O)Cc2ccccn2)[C@@H](CO)O1)c1ccccc1
0.030341003,CN(C)Cc1ccc(cc1)-c1nc2cccc3C(=O)NCCn1c23
0.03995546,COc1ccccc1CNC(=O)C[C@@H]2C[C@@H]3[C@@H](Oc4ccc(NC(=O)CN(C)C)cc34)[C@H](CO)O2
-0.203865665,CC(Nc1nc(nc2ccccc12)N3CCCC3)c4ccccc4
-0.044192596,Cn1cnc(c1Sc1[nH]cnc2ncnc12)[N+]([O-])=O
0.160458267,CC(C)NC(=O)Nc1ccc2O[C@@H](C)CCCCO[C@H](CN(C)C(=O)NC(C)C)[C@H](C)CN([C@H](C)CO)C(=O)c2c1
0.042365397,CCCn1c(=O)n(CC)c2nc([nH]c2c1=O)-c1cnn(Cc2cccc(c2)C(F)(F)F)c1
0.020564312,CC(=O)Nc1cccc(c1)-n1c2c(C)c(=O)n(C)c(Nc3ccc(I)cc3F)c2c(=O)n(C2CC2)c1=O
-0.085789131,O=C(CCNNC(=O)c1ccncc1)NCc1ccccc1
-0.134365357,CCCNC(=O)Nc1ccc2OC[C@@H](C)N(Cc3cncnc3)C[C@@H](C)[C@H](CN(C)C(=O)c2c1)OC
-0.68256816,CC1(C)C(CCC2(C)C3CC(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C=C)C=C3CCC12)O[C@@H]5O[C@@H](CO)[C@H](O)[C@H]5O
-0.004433211,CCCC[Sn](Cl)(CCCC)CCCC
-0.009896925,C(Cn1c2ccccc2c3ccccc13)c4nc5ccccc5[nH]4
-0.192128545,CCCC(C)NC(=O)c1ccc(Cl)c(Cl)c1
-0.064292267,COc1ccc(CCN(C)C(=O)C2CCCN(Cc3ccc(OC)c(OC)c3)C2)cc1OC
0.200979771,NCCNCCNCCNCCN
-0.027312886,COc1ccc(cc1OC)c2ccncc2
0.136054488,OC[C@H]1O[C@@H](CC(=O)NCc2ccc(Cl)cc2)CC[C@H]1NC(=O)CC1CC1
0.022219351,Cc1ccc(NC(=O)c2cccc(c2)C(C)(C)C#N)cc1Nc1ccc2ncn(C)c(=O)c2c1
0.033367515,Oc1cc(C=C(C#N)C#N)cc(O)c1O
0.226957856,COCC(=O)N1C[C@@]2(C1)CN(Cc1ccc3OCOc3c1)[C@@H](CO)c1c2c2ccc(OC)cc2n1C
0.005479289,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)S(=O)(=O)c2ccsc2)OCc3ccccc3-c4c(C1=O)n(C)c5ccccc45
-0.054166997,COc1ccc(cc1)N(C(=O)c2ccccc2)S(=O)(=O)c3cc(OC)ccc3OC
-0.046042702,Fc1ccc(NS(=O)(=O)c2ccc3NC(=O)CCc3c2)cc1
0.101428043,Cn1c2CCNCCc2c2ccccc12
-0.051997858,CCCOc1ccc2[nH]cc(C3=CCNCC3)c2n1
-0.104937823,CCN1CCC[C@H]1CNC(=O)c1cc(ccc1OC)S(N)(=O)=O
-0.119285281,CC(C)c1c(O)c(O)c(C=O)c2c(O)c(c(C)cc12)-c1c(C)cc2c(C(C)C)c(O)c(O)c(C=O)c2c1O
0.181157003,C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)Nc2ccc(F)cc2)OCCCC[C@H](C)Oc3ccc(NS(=O)(=O)c4ccccc4)cc3C1=O
-0.009542818,C1CN(CCC2=CC=CC=C21)C3=CC(=NC(=N3)C4=CC=CC=N4)NCCC(=O)[O-]
0.006550515,COc1cc2c(cc1O)occ(-c1ccc(O)cc1)c2=O
0.000508617,NC(=N)NCCNS(=O)(=O)c1cccc2cnccc12
-0.195580883,Cc1ccccc1S(=O)(=O)N[C@H]1CC[C@@H](CCn2cc(nn2)-c2ccc(F)cc2)O[C@@H]1CO
0.099800825,CC(CN1c2ccccc2Sc2ccccc12)N(C)C
0.064816395,CCCCC[C@H](O)C=C[C@H]1[C@H](O)CC(=O)[C@@H]1CC=C/CCCC(O)=O
0.01172837,CC=CCn1c(SCCCc2ccccc2)nc2n(C)c(=O)[nH]c(=O)c12
0.025605677,Cc1nc(sc1CSc1ccc(OCC(O)=O)c(C)c1)-c1ccc(c(F)c1)C(F)(F)F
0.032569025,COc1ccc(CNc2ccc(cc2)N2CCN(CC2)C(C)=O)cc1OC
-0.043383365,CCCC[C@@H](C)[C@@H](OC(=O)C[C@@H](CC(O)=O)C(O)=O)[C@H](CC(C)C[C@H](O)CCCC[C@@H](O)C[C@H](O)[C@H](C)N)OC(=O)C[C@@H](CC(O)=O)C(O)=O
0.279735765,OC[C@H]1O[C@H](CC(=O)NCc2ccc(Oc3ccccc3)cc2)C[C@H]4[C@@H]1Oc5ccc(NC(=O)C6CCOCC6)cc45
-0.108805792,Nc1ccc(C(O)=O)c(O)c1
-0.02329354,OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c1ccc(F)c(Cc2cc3ccccc3s2)c1
0.04381225,CC1(CCCN1)c1nc2c(cccc2[nH]1)C(N)=O
0.069287572,[O-][N+](=O)c1cccc2cn[nH]c12
-0.000721804,FC(F)(F)c1ccc(Oc2cccc(CC3CCN(CC3)C(=O)Nc3cccnc3)c2)nc1
-0.034579512,COc1ccc(cc1)N(C(=O)c2ccccc2)S(=O)(=O)c3cc(OC)ccc3OC
0.08278329,CN1C(CC(O)c2ccccc2)CCCC1CC(O)c3ccccc3
-0.017362419,CNC(=O)c1ccc2cc(ccc2c1)C1(O)CCn2cncc12
0.274102943,COc1ccccc1NC(=O)N1C[C@@H](O)COC[C@@H]2O[C@@H](CC(=O)N3CCC(Cc4ccccc4)CC3)CC[C@@H]12
-0.050506702,O=C1NS(=O)(=O)c2ccccc12
-0.30271754,C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1C[C@@H](O)[C@@H]2O
0.004191481,COc1ccc(cc1CO)-c1ccc2c(nc(nc2n1)N1C[C@H](C)O[C@H](C)C1)N1CCOCC1
-0.229216891,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O
0.048792798,Nc1ncnc2n([C@@H]3O[C@H](COCc4ccc(cc4)C#N)[C@@H](O)[C@H]3O)c(NCc3ccc(Cl)c(Cl)c3)nc12
0.031342011,Cc1cc(Cn2nnc3c(nc(N)nc23)-c2ccco2)ccc1N
0.348700556,CCNC(=O)C[C@@H]1CC[C@@H]2[C@H](COc3ccc(NC(C)=O)cc3C(=O)N2C)O1
-0.033148472,CC(C)C[C@H](NC(=O)CNC(=O)c1cc(Cl)ccc1Cl)B(O)O
0.053472128,C(COCc1ccccc1)Cc1cnc[nH]1
-0.014061186,CN(C)CCCNC(=O)[C@H]1[C@H](CO)[C@H]2Cn3c(ccc(C4=CCCC4)c3=O)[C@H]2N1CCC(F)(F)F
0.017698696,C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)C2CC2)OCc3ccccc3-c4ccccc4C1=O
-0.069306692,Nc1ncnc2n(nc(-c3ccc(Oc4ccccc4)cc3)c12)[C@@H]1CCCN(C1)C(=O)C=C
0.022640969,Cc1ccccc1C(=O)c1ccc(Nc2ccc(Br)cc2N)cc1Cl
-0.020545009,COc1ccc2c3c([C@H](CO)NC[C@]33CN(Cc4ccc(F)cc4)C3)n(C)c2c1
-0.102637321,CN1CCN(CC1)C(=O)C[C@H]1CC[C@H](NC(=O)c2ccc3OCOc3c2)[C@@H](CO)O1
0.065846311,C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)S(=O)(=O)c2ccccc2)OCc3cnnn3CCCC1=O
0.036934256,COc1cc(F)c(c(F)c1)S(=O)(=O)N1CCCN(CC1)S(=O)(=O)c1cccc(N)c1
-0.003749551,COc1ccc(cc1)C1CC(=NN1c1ccc(cc1)S(N)(=O)=O)c1cccc(OC)c1
0.004413319,CO[C@H]1C[C@H](C)CC2=C(NCC=C)C(=O)C=C(NC(=O)C(C)=CC=C/[C@H](OC)[C@@H](OC(N)=O)C(C)=C[C@H](C)[C@H]1O)C2=O
-0.010142754,CCc1nn(CCCN2CCN(CC2)c2cccc(Cl)c2)c(=O)n1CCOc1ccccc1
0.263311185,CCC(=O)N1C[C@@H](O)COC[C@H]2O[C@@H](CC(=O)NCc3cc(F)cc(F)c3)CC[C@H]12
-0.317889949,CO[C@H]1CN(C)C(=O)c2cc(NC(=O)C3CCCCC3)ccc2OC[C@H](C)N(Cc2nccs2)C[C@H]1C
-0.117306886,CCN(CC)C(C)CN1c2ccccc2Sc2ccccc12
0.055434126,C[C@]1(O)CC[C@H]2[C@@H]3CC[C@H]4CC(=O)OC[C@]4(C)[C@H]3CC[C@]12C
0.072535904,COc1cccc(CN2C[C@]3(CN(CC4CCOCC4)C3)c3c([nH]c4cc(OC)ccc34)[C@@H]2CO)c1
0.340881316,CC(C)NC(=O)N1[C@@H](CO)[C@H]([C@H]1C#N)c1ccc(cc1)-c1ccc(F)cc1
-0.087639212,Nc1nnc(c(N)n1)-c1cccc(Cl)c1Cl
0.077293503,Cn1cnc2c(F)c(Nc3ccc(Br)cc3F)c(cc12)C(=O)NOCCO
0.325834754,OC[C@H]1[C@H]([C@H](C#N)N1S(=O)(=O)Cc1ccccc1)c1ccccc1
-0.005821826,COc1ccc(cc1)[Si](C)(C)[C@H]2[C@H](C)[C@]3(O[C@@H]2CCO)C(=O)N(C)c4c3cc(C)cc4Br
-0.091673888,C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)S(=O)(=O)c2ccc(F)cc2)OCc2ccccc2-c2c(C1=O)n(C)c1ccccc21
-0.054766836,CC(Nc1ncc(Cl)c(Nc2cc(C)[nH]n2)n1)c1ncc(F)cn1
-0.019560347,Clc1ccc(cc1)C1(CCNCC1)c1ccc(cc1)-c1cn[nH]c1
0.161208841,CC(C)NC(=O)Nc1ccc2O[C@H](CN(C)C)[C@@H](C)CN([C@H](C)CO)C(=O)Cc2c1
0.132016111,Oc1c(Br)cc(cc1Br)C=C1/C(=O)Nc2ccc(I)cc12
-0.016590326,CCOc1ccc(Cc2cc(ccc2Cl)[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)cc1
-0.022373801,O[C@@H]1CN[C@H]2CC[C@H](CC(=O)NCCN3CCCCC3)O[C@@H]2COC1
-0.10120926,C[C@H](CO)N1C[C@H](C)[C@H](CN(C)CC2CC2)Oc2ccc(NC(=O)Nc3cccc4ccccc34)cc2CC1=O
-0.325954667,CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1)C=O
-0.012957843,CCc1nnc2sc(nn12)c3ccc(N)cc3
-0.000212,CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12
0.1259408,CC=CCC=CCCC(=O)[C@H]1O[C@H]1C(N)=O
0.089160624,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C)OCCCC[C@@H](C)Oc2ccc(NC(=O)Nc3ccc(cc3)C(F)(F)F)cc2C1=O
0.140923708,CC(C)NCC(O)c1cc(O)cc(O)c1
0.065170495,C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@H]2O
0.238999815,OC[C@H]1[C@H]2[C@H](CNc3ccccc23)N1C(=O)Nc1ccc(F)cc1
-0.05916162,C[C@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)Nc2ccc(cc2)C(F)(F)F)Oc3c(NC(=O)Nc4c(C)noc4C)cccc3C1=O
0.025192279,Cn1cc(C=C2C(=O)Nc3cccnc23)c2ccccc12
-0.07562043,Oc1ccc(cc1)-c1sc2cc(O)ccc2c1C(=O)c1ccc(OCCN2CCCCC2)cc1
-0.262473806,NC(=O)[C@H]1CCCc2c1[nH]c1ccc(Cl)cc21
-0.028217187,CC(=O)NNC(=O)N1Cc2ccccc2Oc2ccc(Cl)cc12
0.312541782,CCC(=O)N1C[C@H]2[C@H]([C@H](CO)N2C(=O)C1)c1ccc(cc1)C#CCC(C)C
-0.074358421,CC1=CCC[C@@]2(C)O[C@@H]2[C@H]2OC(=O)C(=C)[C@@H]2CC1
-0.223926171,O=S(=O)(N1CCNCC1)c1cccc2cnccc12
0.016003859,C(Nc1ncnc2ccc(cc12)c3cccnc3)c4cccs4
0.102445477,Clc1ccccc1CNCC2CCC(CNCc3ccccc3Cl)CC2
-0.023434691,OC(=O)C1C(C2CCC1O2)C(=O)NCCc3ccccc3
0.154118404,COc1cccc(CN2C[C@]3(CCN(Cc4ccccn4)CC3)c3c([nH]c4cc(OC)ccc34)[C@H]2CO)c1
0.346329887,OC[C@@H]1N[C@@H](C#N)[C@H]1c1ccc(cc1)C1=CCCCC1
0.004780166,[O-][N+](=O)c1cccc2cn[nH]c12
0.356939454,CS(=O)(=O)N1C[C@H]2[C@H]([C@H](CO)N2C(=O)C1)c1ccc(cc1)C#Cc1ccc(F)cc1
-0.002242808,CN1CCN(CC1)C2=C(NS(=O)(=O)c3ccccc3)C(=O)c4ccccc4C2=O
0.163270987,OC(=O)c1ccc(NC(=O)CCCN2C(=S)SC(=Cc3ccc4OCOc4c3)C2=O)cc1O
0.138533253,Cc1ccc(cc1)S(=O)(=O)C=CC#N
0.197803659,COC(=O)C1C(C(=C(C)N=C1C)C(=O)OCC(C)C)c2ccccc2[N+](=O)[O-]
0.025781741,CSCC[C@H](NC(=O)c1ccc(NC[C@@H](N)CS)cc1-c1ccccc1)C(O)=O
-0.099959938,CCCCCCCC(=O)c1c(O)cc(O)cc1CC(=O)OCC
0.064182387,COc1ccccc1NC(=O)N1C[C@H](O)COC[C@H]2O[C@@H](CC(=O)N3CCC(Cc4ccccc4)CC3)CC[C@H]12
0.030142282,CC(=O)Nc1ccc(cc1)/C(=N/NC(=O)C2CCCC2)/C
0.149803543,CC(C)NC(=O)N(C)C[C@H]1OCCCC[C@@H](C)Oc2ccc(NC(=O)CCC(F)(F)F)cc2C(=O)N(C[C@H]1C)[C@H](C)CO
0.042588743,COC(=O)c1ccc(NCc2cc(O)ccc2O)cc1
0.051654002,COc1ccc(cc1COc1ccc(NC(C)=O)cc1)C1Nc2ccccc2C(=O)N1Cc1ccccc1
-0.103517201,C[C@H](CO)N1C[C@@H](C)[C@H](CN(C)CC2CCCCC2)OCCCC[C@@H](C)Oc3ccc(NS(=O)(=O)C)cc3C1=O
0.203803912,CN(C)C(=O)c1ccc(cc1)-c1ccc(cc1)[C@@H]1[C@H](CO)N([C@H]1C#N)S(C)(=O)=O
-0.017655802,CC(C)c1nnc(C)n1C1CC2CCC(C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1
0.14161764,OC[C@@H]1[C@H]([C@H](C#N)N1S(=O)(=O)c1ccc(F)cc1)c1ccccc1
-0.133497253,C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)Nc2cc(F)ccc2F)Oc3cc(C#CC4CCCC4)ccc3S1(=O)=O
-0.008119624,Cc1nc(Nc2ncc(s2)C(=O)Nc2c(C)cccc2Cl)cc(n1)N1CCN(CCO)CC1
0.17994947,CN(C)CC#Cc1ccc(cc1)[C@@H]1[C@H](CO)N2CCCCN(C[C@@H]12)C(=O)Nc1ccccc1F
-0.19037678,CCC1=C(C)CN(C(=O)NCCc2ccc(cc2)S(=O)(=O)NC(=O)NC3CCC(C)CC3)C1=O
-0.103963492,COc1ccc(cc1)N(C(=O)c2ccccc2)S(=O)(=O)c3cc(OC)ccc3OC
-0.033897407,C(C(C1CCCCC1)C1CCCCC1)C1CCCCN1
-0.081752344,CCCCC(NC(=O)C(CC(C)C)NC(=O)OCc1ccccc1)C=O
